Time_Acc,Acc_x,Acc_y,Acc_z,Time_Gra,Gra_x,Gra_y,Gra_z,Time_Gyr,Gyr_x,Gyr_y,Gyr_z,Time_Light,Light,Time_LAcc,LAcc_x,LAcc_y,LAcc_z,Time_Mag,Mag_x,Mag_y,Mag_z,Time_Pres,Pres,Time_Prox,Prox,Time_ReHum,ReHum,Time_Rov,Rov_w,Rov_x,Rov_y,Rov_z,Time_SteCou,SteCou,Time_TSD,TSD_value,id,scenario,behavior,class
1510572040598.0,-0.43917847,0.0015563965,9.357651,1510572040609.0,-0.5000571,0.015185393,9.79388,1510572040608.0,-0.00010681152,-0.005142212,-0.0008087158,0,0,1510572040609.0,0.04435602,-0.01312725,-0.112626076,1510572040633.0,-25.07782,11.830139,-40.800476,1510572040631.0,1015.51184,0,0,0,0,1510572040609.0,0.015369583,0.020367522,-0.5776591,0.8158792,0,0,0,0,0,0,0,0
1510572040728.0,-0.43917847,0.015838623,9.402878,1510572040744.0,-0.48842618,0.009667074,9.794475,1510572040743.0,-0.0011749268,-0.000869751,-0.0008087158,0,0,1510572040752.0,0.032638222,0.006500289,-0.058525085,1510572040763.0,-25.250244,13.725281,-40.29541,1510572040754.0,1015.51184,0,0,0,0,1510572040753.0,0.014691087,0.020123368,-0.57336247,0.8189229,0,0,0,0,0,0,0,0
1510572040858.0,-0.44869995,-0.01272583,9.48143,1510572040869.0,-0.4805125,0.004591655,9.794869,1510572040868.0,0.0009613037,0.0012664795,0.0013275146,0,0,1510572040870.0,0.015360624,-0.017160274,0.021920204,1510572040894.0,-25.07782,13.552856,-40.463257,1510572040888.0,1015.51184,0,0,0,0,1510572040870.0,0.014158334,0.020004345,-0.56971025,0.82148015,0,0,0,0,0,0,0,0
1510572040989.0,-0.46774292,-0.029388428,9.457626,1510572041000.0,-0.4802858,0.00067626755,9.794882,1510572040999.0,0.0009613037,0.00019836426,0.0002593994,0,0,1510572041001.0,-0.0038532019,-0.030041609,-0.0028762817,1510572041027.0,-25.250244,13.0355835,-41.304016,1510572041018.0,1015.51184,0,0,0,0,1510572041001.0,0.013885236,0.02017949,-0.5655266,0.8243662,0,0,0,0,0,0,0,0
1510572041119.0,-0.4439392,-0.038909912,9.383835,1510572041130.0,-0.47380847,-0.0018671362,9.7951975,1510572041129.0,0.0009613037,0.00019836426,-0.0008087158,0,0,1510572041131.0,0.013300091,-0.03710807,-0.06882286,1510572041154.0,-24.214172,13.0355835,-42.312622,1510572041151.0,1015.52185,0,0,0,0,1510572041132.0,0.013519922,0.020028653,-0.5625869,0.82638496,0,0,0,0,0,0,0,0
1510572041249.0,-0.40109253,-0.046051025,9.474289,1510572041262.0,-0.44636178,-0.01575206,9.796474,1510572041262.0,-0.002243042,-0.0072784424,-0.0008087158,0,0,1510572041262.0,0.028605998,-0.03088701,0.04352951,1510572041284.0,-24.214172,13.380432,-41.304016,1510572041275.0,1015.52185,0,0,0,0,1510572041263.0,0.012065877,0.019319955,-0.55915064,0.8287531,0,0,0,0,0,0,0,0
1510572041380.0,-0.41775513,-0.015106201,9.440964,1510572041390.0,-0.44313666,-0.02102381,9.796611,1510572041389.0,-0.00010681152,0.00019836426,0.0002593994,0,0,1510572041391.0,0.00913614,0.005146876,0.0034971237,1510572041415.0,-24.214172,12.690735,-41.304016,1510572041409.0,1015.51184,0,0,0,0,1510572041391.0,0.011683412,0.019374812,-0.5562562,0.8307028,0,0,0,0,0,0,0,0
1510572041510.0,-0.40585327,-0.022247314,9.431442,1510572041521.0,-0.43998155,-0.022103481,9.79675,1510572041520.0,-0.00010681152,-0.000869751,0.0002593994,0,0,1510572041522.0,0.01779762,-0.0009642411,-0.0016851425,1510572041547.0,-24.559021,12.002563,-40.631104,1510572041539.0,1015.52185,0,0,0,0,1510572041522.0,0.0114919655,0.019305201,-0.5538387,0.83232087,0,0,0,0,0,0,0,0
1510572041805.0,-0.520401,0.035690308,8.671677,1510572041645.0,-0.4457511,-0.023632307,9.796486,1510572041643.0,0.0009613037,0.00019836426,-0.0008087158,0,0,1510572041646.0,-0.045722425,-0.013776757,-0.009969711,1510572041676.0,-24.732971,12.174988,-39.790344,1510572041675.0,1015.52185,0,0,0,0,1510572041647.0,0.011582673,0.019597901,-0.5535179,0.8325261,0,0,0,0,0,0,0,0
1510572041897.0,-0.44203186,-0.013198853,9.472244,1510572041782.0,-0.4523392,-0.024034612,9.796183,1510572041781.0,-0.021469116,-0.06388855,-0.001876831,0,0,1510572041782.0,-0.091118395,0.060182557,-0.708107,1510572041807.0,-24.386597,14.585876,-42.481995,1510572041806.0,1015.52185,0,0,0,0,1510572041783.0,0.011680199,0.01993128,-0.5505203,0.83450204,0,0,0,0,0,0,0,0
1510572041995.0,-0.44030762,0.011154175,9.4292755,1510572041911.0,-0.44021308,-0.023943508,9.796736,1510572041911.0,0.0009613037,0.0012664795,0.0002593994,0,0,1510572041912.0,-0.014027894,0.017280592,0.12109089,1510572041936.0,-24.386597,13.552856,-41.471863,1510572041927.0,1015.52185,0,0,0,0,1510572041912.0,0.011274563,0.019452276,-0.5475697,0.83645797,0,0,0,0,0,0,0,0
1510572042095.0,-0.4052124,-0.0033111572,9.465149,1510572042041.0,-0.44263646,-0.018808184,9.796638,1510572042041.0,-0.00010681152,-0.000869751,0.0002593994,0,0,1510572042042.0,-0.0038598776,0.005265685,0.06018448,1510572042066.0,-25.424194,13.208008,-41.471863,1510572042058.0,1015.52185,0,0,0,0,1510572042042.0,0.011522196,0.019435583,-0.5458789,0.8375594,0,0,0,0,0,0,0,0
1510572042197.0,-0.44721985,-0.020126343,9.510086,1510572042172.0,-0.4431598,-0.01726749,9.796617,1510572042171.0,-0.00010681152,0.00019836426,-0.0008087158,0,0,1510572042173.0,-0.023638725,-0.0033046547,0.12299156,1510572042197.0,-25.596619,13.0355835,-41.304016,1510572042186.0,1015.52185,0,0,0,0,1510572042173.0,0.01157008,0.019434448,-0.54447556,0.8384717,0,0,0,0,0,0,0,0
1510575833659.0,-1.5767059,6.0326385,8.384293,1510575833660.0,-1.9517201,6.3475213,7.215965,1510575833659.0,-0.3237152,0.009063721,-0.26446533,1510575833692.0,21.0,1510575833660.0,-0.15874016,0.015966892,-0.8532095,1510575833628.0,3.6026,-40.992737,-4.447937,1510575833667.0,1015.302,0,0,0,0,1510575833661.0,-0.10420657,0.34817982,0.93159163,0.006985076,0,0,0,0,1,0,2,2
1510575833758.0,-2.3061218,6.128998,6.740799,1510575833790.0,-1.9385407,6.324851,7.239386,1510575833787.0,-0.012893677,-0.014434814,-0.099975586,1510575834094.0,22.0,1510575833790.0,0.45360804,0.09091139,-0.17267275,1510575833748.0,5.503845,-39.785767,-4.951477,1510575833801.0,1015.302,0,0,0,0,1510575833790.0,-0.10105881,0.34739193,0.93216306,0.013341636,0,0,0,0,1,0,2,2
1510575833859.0,-1.9517059,5.9312744,7.541092,1510575833918.0,-1.8063202,6.31827,7.27922,1510575833917.0,-0.012893677,-0.0048217773,0.23434448,1510575834402.0,23.0,1510575833919.0,-0.24298668,-0.09700203,0.11551857,1510575833877.0,5.503845,-40.820313,-4.951477,1510575833933.0,1015.31195,0,0,0,0,1510575833919.0,-0.09407574,0.34642863,0.9332647,0.012409886,0,0,0,0,1,0,2,2
1510575833961.0,-1.9030762,6.082657,7.2061005,1510575834048.0,-1.6004163,6.5938253,7.080291,1510575834047.0,0.651474,0.41601563,0.21939087,1510575834598.0,19.0,1510575834048.0,0.52029014,-0.11916399,1.4280992,1510575834011.0,4.4677734,-41.163635,-4.951477,1510575834058.0,1015.302,0,0,0,0,1510575834049.0,-0.087550044,0.36240947,0.9278973,0.0009963084,0,0,0,0,1,0,2,2
1510575834057.0,-2.2032318,5.864044,7.305252,1510575834177.0,-1.2773966,7.051114,6.694807,1510575834176.0,-0.26817322,0.2750244,-0.20785522,1510575834707.0,20.0,1510575834177.0,0.4612937,0.07306862,0.08412552,1510575834137.0,2.911377,-42.025757,-2.4291992,1510575834186.0,1015.31195,0,0,0,0,1510575834178.0,0.076367155,-0.3909321,-0.9171599,0.012564327,0,0,0,0,1,0,2,2
1510575834157.0,-1.5943604,7.075592,4.865509,1510575834309.0,-1.2621322,6.957533,6.7948623,1510575834308.0,0.004196167,-0.294281,0.024993896,1510575834800.0,24.0,1510575834309.0,0.82190835,0.26992846,-0.35673094,1510575834269.0,2.911377,-42.025757,-3.439331,1510575834320.0,1015.302,0,0,0,0,1510575834309.0,0.08019888,-0.38357085,-0.9196956,0.024526693,0,0,0,0,1,0,2,2
1510575834257.0,-0.6995697,6.810074,6.379059,1510575834436.0,-1.3818378,7.26032,6.445825,1510575834436.0,-0.018234253,0.29318237,0.4041748,1510575834909.0,23.0,1510575834437.0,-1.1744485,-0.3070464,-1.4557347,1510575834397.0,2.3925781,-41.163635,-0.91552734,1510575834450.0,1015.302,0,0,0,0,1510575834437.0,0.09042832,-0.40395185,-0.9098293,0.029261447,0,0,0,0,1,0,2,2
1510575834356.0,-0.92407227,6.932541,7.4663544,1510575834569.0,-0.48221162,7.385211,6.434013,1510575834568.0,-0.7028961,-1.8398438,0.40097046,1510575835001.0,25.0,1510575834569.0,-1.0502213,-0.2532997,-3.0317602,1510575834526.0,-0.8911133,-40.30304,0.9338379,1510575834576.0,1015.302,0,0,0,0,1510575834569.0,0.041394632,-0.4126053,-0.9094183,0.031650312,0,0,0,0,1,0,2,2
1510575834456.0,-2.5850677,6.4399414,4.7245483,1510575834696.0,-0.4304555,7.2279387,6.613774,1510575834695.0,0.04585266,1.1455383,0.09655762,1510575835107.0,23.0,1510575834697.0,-0.04532814,0.22966099,1.0886374,1510575834657.0,-0.37231445,-39.785767,-2.597046,1510575834708.0,1015.302,0,0,0,0,1510575834697.0,0.041245386,-0.40136045,-0.9141484,0.039259676,0,0,0,0,1,0,2,2
1510575834556.0,-0.33692932,7.220001,5.3298645,1510575834826.0,-1.0808845,7.611556,6.088209,1510575834825.0,0.03944397,-0.032592773,0.28240967,1510575835202.0,22.0,1510575834827.0,-2.999803,-0.5467906,-3.3660722,1510575834785.0,-0.02746582,-40.820313,-0.91552734,1510575834841.0,1015.292,0,0,0,0,1510575834827.0,0.08882273,-0.42626077,-0.89836437,0.057911508,0,0,0,0,1,0,2,2
1510575834656.0,-0.29768372,7.1573486,7.788162,1510575834959.0,-0.9070227,7.6698394,6.043283,1510575834958.0,1.1823273,0.9981384,0.24502563,1510575835304.0,26.0,1510575834959.0,0.9651437,-0.69575596,4.210596,1510575834918.0,-0.71868896,-43.57605,0.7659912,1510575834977.0,1015.292,0,0,0,0,1510575834960.0,0.081105344,-0.43046516,-0.89684653,0.061546817,0,0,0,0,1,0,2,2
1510575834755.0,-0.56466675,6.9057007,6.390396,1510575835085.0,-0.5546672,7.841997,5.8622365,1510575835085.0,-0.42945862,-1.091095,-0.2836914,1510575835608.0,23.0,1510575835086.0,-0.76815736,-0.15397024,-2.8498726,1510575835045.0,-1.7562866,-40.820313,0.7659912,1510575835095.0,1015.292,0,0,0,0,1510575835086.0,0.059450947,-0.44449377,-0.8920703,0.05569092,0,0,0,0,1,0,2,2
1510575834855.0,-0.41558838,6.7178955,4.4257355,1510575835215.0,-0.7892013,7.8710833,5.7959986,1510575835215.0,0.7411957,0.21627808,0.545166,1510575835706.0,21.0,1510575835216.0,-0.18042368,-0.35206366,-2.1727357,1510575835178.0,-1.9287109,-40.992737,0.9338379,1510575835228.0,1015.292,0,0,0,0,1510575835216.0,0.07961464,-0.44513798,-0.8892695,0.068654664,0,0,0,0,1,0,2,2
1510575834957.0,-1.3232727,6.548523,7.394867,1510575835345.0,-1.1455654,8.13988,5.347935,1510575835344.0,-0.14427185,-0.21096802,0.5804138,1510575835815.0,25.0,1510575835346.0,-2.6002002,-0.8647399,-2.7183452,1510575835305.0,-2.4475098,-40.820313,2.1102905,1510575835359.0,1015.292,0,0,0,0,1510575835346.0,0.12372664,-0.46045944,-0.87240875,0.10757218,0,0,0,0,1,0,2,2
1510575835055.0,-1.2996216,7.445862,2.8387146,1510575835475.0,-1.1271367,8.178705,5.2923274,1510575835474.0,0.96443176,0.7247009,-0.091430664,1510575835910.0,26.0,1510575835475.0,1.4962674,-0.49283743,4.946375,1510575835434.0,-2.7923584,-42.886353,3.1204224,1510575835484.0,1015.292,0,0,0,0,1510575835476.0,0.11884798,-0.4648027,-0.87176806,0.09926771,0,0,0,0,1,0,2,2
1510575835158.0,0.32424927,6.8488464,8.068481,1510575835607.0,-0.6900601,8.303873,5.1710634,1510575835607.0,-0.66978455,-1.4467773,-0.44070435,1510575836020.0,25.0,1510575835607.0,0.62615544,0.2396574,-0.89661646,1510575835564.0,-4.8675537,-40.820313,2.1102905,1510575835614.0,1015.302,0,0,0,0,1510575835608.0,0.083354935,-0.47895834,-0.87038153,0.078017905,0,0,0,0,1,0,2,2
1510575835304.0,-1.1648102,6.686142,8.163879,1510575835735.0,-0.9396787,8.002552,5.589861,1510575835734.0,0.85975647,0.30386353,-0.0059814453,1510575836216.0,20.0,1510575835735.0,-0.013412178,1.1832108,-1.0530205,1510575835698.0,-3.138733,-40.130615,1.7745972,1510575835753.0,1015.292,0,0,0,0,1510575835736.0,0.09321157,-0.4542114,-0.88276637,0.07567787,0,0,0,0,1,0,2,2
1510575835405.0,-0.027770996,7.7958984,4.90184,1510575835864.0,-1.5162627,8.177526,5.1960945,1510575835864.0,-0.16563416,0.09451294,0.81326294,1510575836310.0,26.0,1510575835865.0,0.23372066,-0.15536213,-2.0998588,1510575835825.0,-1.9287109,-41.33606,1.2695313,1510575835880.0,1015.302,0,0,0,0,1510575835865.0,0.13958594,-0.4643153,-0.86943954,0.094878756,0,0,0,0,1,0,2,2
1510575835507.0,0.2893219,7.394165,9.742828,1510575835995.0,-1.5044143,8.181036,5.1940136,1510575835994.0,1.0060883,1.2982788,-0.07220459,1510575836412.0,28.0,1510575835995.0,1.5366281,-0.6952543,4.75274,1510575835956.0,-5.3848267,-40.30304,1.9424438,1510575836005.0,1015.292,0,0,0,0,1510575835996.0,0.13725878,-0.4651226,-0.8697149,0.09174403,0,0,0,0,1,0,2,2
1510575835606.0,0.60287476,7.5398865,3.7642975,1510575836124.0,-1.6130325,8.346753,4.8887854,1510575836123.0,-0.590744,-1.4595947,-0.46954346,1510575836511.0,27.0,1510575836124.0,0.43873012,0.20693588,-2.876665,1510575836083.0,-4.8675537,-41.163635,2.4475098,1510575836134.0,1015.292,0,0,0,0,1510575836125.0,0.13460858,-0.48230886,-0.8627405,0.07026724,0,0,0,0,1,0,2,2
1510575835704.0,0.8922119,6.5269165,11.921783,1510575836255.0,-1.4780773,8.091776,5.339366,1510575836254.0,1.160965,0.16500854,0.6220703,1510575836612.0,25.0,1510575836255.0,0.40958202,-2.4435391,10.406128,1510575836217.0,-4.0023804,-40.30304,0.2609253,1510575836269.0,1015.292,0,0,0,0,1510575836256.0,0.12232985,-0.4613063,-0.8760581,0.06895004,0,0,0,0,1,0,2,2
1510575835803.0,-2.4838867,7.0768585,5.712982,1510575836383.0,-1.8651692,8.229687,4.996377,1510575836383.0,-0.29380798,-0.3786621,0.9286194,1510575836713.0,21.0,1510575836384.0,-0.40725565,-1.5103631,-2.5631838,1510575836343.0,-4.0023804,-41.33606,1.9424438,1510575836392.0,1015.292,0,0,0,0,1510575836384.0,0.17284732,-0.46408993,-0.86101234,0.11576746,0,0,0,0,1,0,2,2
1510575835904.0,-0.96920776,7.7762756,3.151184,1510575836518.0,-1.3194987,8.151246,5.2902274,1510575836518.0,-0.55122375,-0.82940674,0.7043152,1510575836813.0,26.0,1510575836519.0,-0.27698338,-0.5697646,-1.8884711,1510575836473.0,-5.731201,-40.992737,0.2609253,1510575836522.0,1015.282,0,0,0,0,1510575836519.0,0.14365001,-0.4578626,-0.86831915,0.12549257,0,0,0,0,1,0,2,2
1510575836004.0,-6.4774323,6.993088,-2.4407501,1510575836643.0,-0.92849654,7.682404,6.024031,1510575836642.0,-1.1910248,-1.08255,-0.6564636,1510575836914.0,27.0,1510575836644.0,0.19528228,-0.33935022,-0.8909712,1510575836604.0,-4.521179,-39.785767,2.1102905,1510575836657.0,1015.292,0,0,0,0,1510575836644.0,0.0921685,-0.4293773,-0.89467853,0.081795275,0,0,0,0,1,0,2,2
1510575836103.0,2.4822235,8.67569,6.2945557,1510575836776.0,-2.0046015,7.623425,5.833982,1510575836773.0,0.4827118,1.2288513,-0.13522339,1510575837119.0,23.0,1510575836776.0,2.0888143,-0.5446825,-0.17082644,1510575836734.0,-3.138733,-41.853333,-1.2527466,1510575836790.0,1015.292,0,0,0,0,1510575836777.0,0.16007482,-0.42062542,-0.88794047,0.09493168,0,0,0,0,1,0,2,2
1510575836203.0,-0.7752838,5.650467,14.479141,1510575836905.0,-2.1334329,7.6754518,5.7189417,1510575836904.0,-0.49247742,-0.33486938,-0.15979004,1510575837317.0,27.0,1510575836905.0,0.8512621,0.013850689,-1.1740103,1510575836862.0,-1.7562866,-41.853333,-0.579834,1510575836911.0,1015.292,0,0,0,0,1510575836905.0,0.18094546,-0.41913468,-0.8814432,0.12100727,0,0,0,0,1,0,2,2
1510575836303.0,-0.040359497,7.508606,4.9969482,1510575837034.0,-1.8417714,7.694354,5.7944093,1510575837034.0,-0.16563416,-1.0515747,-0.016662598,1510575837418.0,24.0,1510575837035.0,-0.2926122,0.41543293,-2.3417397,1510575836994.0,-3.4835815,-41.163635,-0.91552734,1510575837046.0,1015.292,0,0,0,0,1510575837035.0,0.15502968,-0.42489192,-0.88598824,0.10226192,0,0,0,0,1,0,2,2
1510575836403.0,2.6564636,7.8990173,5.154907,1510575837161.0,-1.3676803,7.440133,6.240534,1510575837161.0,-0.07270813,0.9543457,-0.008117676,1510575837621.0,22.0,1510575837161.0,1.2307038,-1.3645368,6.1039357,1510575837121.0,-2.7923584,-40.475464,-0.579834,1510575837175.0,1015.292,0,0,0,0,1510575837162.0,0.10645838,-0.41290188,-0.90228283,0.06375191,0,0,0,0,1,0,2,2
1510575836504.0,-1.5406494,9.005478,7.6549835,1510575837293.0,-1.666589,7.7585783,5.7617126,1510575837293.0,0.23490906,0.9116211,0.15637207,1510575837720.0,21.0,1510575837293.0,1.5302517,-0.6182203,-0.10139799,1510575837253.0,-1.5823364,-40.992737,0.2609253,1510575837302.0,1015.292,0,0,0,0,1510575837294.0,0.14594361,-0.43004057,-0.8849905,0.10274918,0,0,0,0,1,0,2,2
1510575836603.0,-0.68592834,7.0764923,4.7825165,1510575837424.0,-1.2313757,7.4491525,6.2581334,1510575837423.0,-0.16777039,-0.6948242,-0.12988281,1510575837821.0,26.0,1510575837424.0,0.47743928,-0.71296453,1.7535844,1510575837381.0,-4.521179,-40.130615,-1.9256592,1510575837431.0,1015.292,0,0,0,0,1510575837425.0,0.123997234,-0.40687674,-0.89715624,0.11910782,0,0,0,0,1,0,2,2
1510575836703.0,0.07098389,6.431366,10.323608,1510575837553.0,-0.34197628,7.242802,6.60267,1510575837552.0,-0.17204285,-0.4822693,-1.0185547,1510575838022.0,25.0,1510575837553.0,6.1609097,2.0485873,1.313158,1510575837512.0,-4.8675537,-41.853333,0.42877197,1510575837564.0,1015.292,0,0,0,0,1510575837554.0,0.067571715,-0.3984866,-0.9080168,0.110217795,0,0,0,0,1,0,2,2
1510575836803.0,-4.053131,6.268509,4.1315002,1510575837682.0,-0.48678493,7.0723596,6.776072,1510575837682.0,0.77430725,0.84646606,-0.04550171,1510575838123.0,21.0,1510575837683.0,-0.098774195,-0.9787078,5.337023,1510575837641.0,-5.3848267,-39.613342,-1.0848999,1510575837696.0,1015.292,0,0,0,0,1510575837683.0,0.05506513,-0.38920984,-0.917131,0.06598705,0,0,0,0,1,0,2,2
1510575836904.0,-0.74528503,7.419983,4.805435,1510575837813.0,-1.3930084,7.1882486,6.5237255,1510575837812.0,0.6931305,0.70654297,0.73101807,1510575838223.0,22.0,1510575837813.0,-0.72656155,0.0014491081,-0.9970789,1510575837771.0,-3.138733,-40.820313,0.7659912,1510575837821.0,1015.292,0,0,0,0,1510575837814.0,0.11925992,-0.39135614,-0.9075126,0.09506998,0,0,0,0,1,0,2,2
1510575837052.0,-2.0659027,7.848694,3.263565,1510575837942.0,-1.018411,7.4684997,6.2733364,1510575837941.0,0.71876526,-0.17358398,-0.038024902,1510575838324.0,26.0,1510575837943.0,0.34292686,-0.37581587,2.2205224,1510575837902.0,-3.6575317,-39.95819,-1.4205933,1510575837950.0,1015.302,0,0,0,0,1510575837943.0,0.10458297,-0.411353,-0.8996364,0.10249625,0,0,0,0,1,0,2,2
1510575837152.0,-0.44841003,6.080902,10.156097,1510575838071.0,-0.6336601,7.146001,6.68607,1510575838070.0,-0.35362244,-0.9885559,-0.89038086,1510575838626.0,23.0,1510575838071.0,-0.7050682,0.2027421,-2.162269,1510575838030.0,-4.348755,-40.30304,-0.07476807,1510575838086.0,1015.292,0,0,0,0,1510575838072.0,0.06626346,-0.39333758,-0.91418236,0.071870096,0,0,0,0,1,0,2,2
1510575837252.0,-1.8226929,6.6866913,5.2052917,1510575838201.0,-0.40404886,6.907976,6.948885,1510575838201.0,0.91316223,0.63391113,0.15530396,1510575838727.0,22.0,1510575838202.0,0.39168632,-0.9506097,6.770376,1510575838159.0,-2.4475098,-40.820313,0.42877197,1510575838209.0,1015.292,0,0,0,0,1510575838202.0,0.03612976,-0.38000017,-0.92366934,0.03360839,0,0,0,0,1,0,2,2
1510575837350.0,0.5289917,7.228668,4.352249,1510575838331.0,-1.2477213,7.3461976,6.375497,1510575838331.0,0.49873352,0.38824463,0.81433105,1510575838828.0,26.0,1510575838332.0,-2.2853336,-0.8450599,-0.691504,1510575838289.0,-0.8911133,-40.992737,0.59661865,1510575838339.0,1015.292,0,0,0,0,1510575838332.0,0.10123452,-0.40582225,-0.9056905,0.069170825,0,0,0,0,1,0,2,2
1510575837451.0,-0.7243805,6.4875183,7.8787994,1510575838463.0,-0.94692385,7.4059634,6.3581,1510575838461.0,0.5745697,-0.33380127,-0.026275635,1510575839231.0,25.0,1510575838464.0,1.4784021,0.7714133,3.0228662,1510575838421.0,-4.521179,-39.785767,0.7659912,1510575838481.0,1015.302,0,0,0,0,1510575838465.0,0.08919369,-0.4097214,-0.90439194,0.07904486,0,0,0,0,1,0,2,2
1510575837552.0,-1.3796844,6.251053,5.551712,1510575838591.0,-0.64009523,7.067566,6.768322,1510575838591.0,-0.46577454,-0.38293457,-0.6329651,1510575839331.0,26.0,1510575838591.0,0.2467289,0.40724802,-1.0506287,1510575838551.0,-3.829956,-38.752747,-2.2613525,1510575838604.0,1015.302,0,0,0,0,1510575838592.0,0.06133826,-0.38877916,-0.91727567,0.06077569,0,0,0,0,1,0,2,2
1510575837651.0,0.8466339,6.8745728,7.4496613,1510575838721.0,-0.684845,6.8236175,7.009966,1510575838721.0,0.78926086,0.7652893,0.031402588,1510575839435.0,28.0,1510575838722.0,-1.5577102,1.199554,4.620657,1510575838679.0,-3.6575317,-40.64789,-3.1021118,1510575838729.0,1015.292,0,0,0,0,1510575838722.0,0.04933908,-0.3743753,-0.92551863,0.02870612,0,0,0,0,1,0,2,2
1510575837750.0,-1.575882,5.9641113,7.1775665,1510575838852.0,-1.2997781,7.249151,6.4753976,1510575838851.0,0.63438416,-0.10308838,0.9425049,1510575839533.0,27.0,1510575838852.0,-2.3766398,-1.6512413,0.034617424,1510575838809.0,0.14648438,-40.64789,-0.07476807,1510575838859.0,1015.292,0,0,0,0,1510575838852.0,0.0995313,-0.39992517,-0.9091134,0.060548835,0,0,0,0,1,0,2,2
1510575837850.0,-1.6057587,7.2133026,5.197159,1510575838982.0,-0.9676394,7.2472267,6.535424,1510575838981.0,-0.15174866,-0.72366333,0.052764893,1510575839633.0,26.0,1510575838982.0,-1.0965531,-0.22363615,-0.9076576,1510575838939.0,-2.9647827,-40.30304,-2.4291992,1510575838996.0,1015.292,0,0,0,0,1510575838983.0,0.07984407,-0.40051347,-0.9109343,0.058417086,0,0,0,0,1,0,2,2
1510575837950.0,-1.3085327,7.7516937,3.6263275,1510575839110.0,-2.0275133,7.0589633,6.498509,1510575839110.0,0.3993988,1.003479,-1.1638184,1510575839734.0,25.0,1510575839111.0,2.0993192,-0.3280592,2.9393897,1510575839070.0,-0.8911133,-40.992737,-1.7562866,1510575839125.0,1015.302,0,0,0,0,1510575839111.0,0.13727762,-0.3870699,-0.9100713,0.05569542,0,0,0,0,1,0,2,2
1510575838055.0,0.32476807,7.3501434,7.198715,1510575839240.0,-1.9763654,6.892829,6.689789,1510575839240.0,0.26268005,0.08276367,-0.37127686,1510575839935.0,28.0,1510575839241.0,2.5913534,-1.2775326,3.694038,1510575839202.0,1.1825562,-42.71393,-2.0935059,1510575839249.0,1015.292,0,0,0,0,1510575839241.0,0.12126609,-0.37975022,-0.9166977,0.027380496,0,0,0,0,1,0,2,2
1510575838150.0,-0.10888672,5.9832916,12.648819,1510575839370.0,-2.8356464,7.015299,6.2381945,1510575839370.0,0.50834656,0.8624878,0.4949646,1510575840237.0,25.0,1510575839370.0,-2.2329626,-1.5444808,0.1559825,1510575839329.0,1.1825562,-39.613342,-3.439331,1510575839382.0,1015.302,0,0,0,0,1510575839371.0,0.17826481,-0.38750774,-0.90346617,0.0425243,0,0,0,0,1,0,2,2
1510575838250.0,-2.2138824,6.719116,5.6140747,1510575839501.0,-2.2934294,7.1516376,6.3059216,1510575839501.0,-0.5490875,-0.42459106,0.09976196,1510575840439.0,27.0,1510575839502.0,1.3940356,0.13695097,-1.8752341,1510575839458.0,-0.37231445,-41.853333,-1.58844,1510575839516.0,1015.292,0,0,0,0,1510575839502.0,0.1644651,-0.38915128,-0.9027429,0.08104136,0,0,0,0,1,0,2,2
1510575838352.0,0.16740417,7.9766235,2.9517822,1510575839630.0,-2.6982625,7.067402,6.240321,1510575839630.0,-0.7712555,-0.88494873,-0.5293579,1510575840541.0,28.0,1510575839630.0,1.1855273,0.48858023,-0.59631395,1510575839588.0,-0.71868896,-40.475464,-2.597046,1510575839638.0,1015.292,0,0,0,0,1510575839631.0,0.18233797,-0.38546732,-0.90183705,0.06969734,0,0,0,0,1,0,2,2
1510575838449.0,-0.74461365,7.0519104,7.296173,1510575839758.0,-2.8880365,6.4718747,6.778235,1510575839758.0,-0.015029907,-0.6948242,0.21298218,1510575840743.0,27.0,1510575839758.0,1.7909539,-0.713521,4.4372997,1510575839718.0,3.2577515,-40.992737,-4.447937,1510575839767.0,1015.292,0,0,0,0,1510575839759.0,0.16457586,-0.35682067,-0.91949075,0.011426176,0,0,0,0,1,0,2,2
1510575838550.0,-0.55303955,7.335144,5.290848,1510575839889.0,-2.899631,7.1266937,6.080523,1510575839888.0,0.64826965,1.6806641,0.5163269,1510575840842.0,25.0,1510575839889.0,0.41822624,-1.5273471,2.2262712,1510575839849.0,4.4677734,-40.820313,-4.2800903,1510575839900.0,1015.302,0,0,0,0,1510575839890.0,0.17699029,-0.398314,-0.8995583,0.028552944,0,0,0,0,1,0,2,2
1510575838650.0,-1.685669,6.652542,6.3108826,1510575840019.0,-2.390268,7.65558,5.6435,1510575840018.0,-0.20622253,0.038970947,0.29629517,1510575841043.0,27.0,1510575840019.0,1.74034,-0.017880917,1.0744219,1510575839978.0,2.3925781,-40.130615,-0.579834,1510575840032.0,1015.302,0,0,0,0,1510575840019.0,0.17313123,-0.426951,-0.8845196,0.07323604,0,0,0,0,1,0,2,2
